"Step","flowing-moon-9-0 - Loss/train","flowing-moon-9-0 - Loss/train__MIN","flowing-moon-9-0 - Loss/train__MAX"
"1245","0.06213317811489105","0.06213317811489105","0.06213317811489105"
"1246","0.051835205405950546","0.051835205405950546","0.051835205405950546"
"1248","0.04015897959470749","0.04015897959470749","0.04015897959470749"
"1249","0.04114001989364624","0.04114001989364624","0.04114001989364624"
"1250","0.0680578425526619","0.0680578425526619","0.0680578425526619"
"1251","0.045535970479249954","0.045535970479249954","0.045535970479249954"
"1252","0.0410594567656517","0.0410594567656517","0.0410594567656517"
"1253","0.08681406080722809","0.08681406080722809","0.08681406080722809"
"1254","0.0699891746044159","0.0699891746044159","0.0699891746044159"
"1255","0.05588410794734955","0.05588410794734955","0.05588410794734955"
"1256","0.05287361145019531","0.05287361145019531","0.05287361145019531"
"1257","0.04854299873113632","0.04854299873113632","0.04854299873113632"
"1258","0.08108782768249512","0.08108782768249512","0.08108782768249512"
"1259","0.05704290047287941","0.05704290047287941","0.05704290047287941"
"1261","0.06015549600124359","0.06015549600124359","0.06015549600124359"
"1262","0.0489979013800621","0.0489979013800621","0.0489979013800621"
"1263","0.05334906280040741","0.05334906280040741","0.05334906280040741"
"1264","0.05777682363986969","0.05777682363986969","0.05777682363986969"
"1265","0.043054625391960144","0.043054625391960144","0.043054625391960144"
"1266","0.05188226327300072","0.05188226327300072","0.05188226327300072"
"1267","0.07442492246627808","0.07442492246627808","0.07442492246627808"
"1268","0.04940393194556236","0.04940393194556236","0.04940393194556236"
"1269","0.05183930695056915","0.05183930695056915","0.05183930695056915"
"1270","0.07482479512691498","0.07482479512691498","0.07482479512691498"
"1271","0.046689722687006","0.046689722687006","0.046689722687006"
"1272","0.03708113357424736","0.03708113357424736","0.03708113357424736"
"1274","0.04057305306196213","0.04057305306196213","0.04057305306196213"
"1275","0.07110308110713959","0.07110308110713959","0.07110308110713959"
"1276","0.0350026860833168","0.0350026860833168","0.0350026860833168"
"1277","0.028197817504405975","0.028197817504405975","0.028197817504405975"
"1278","0.033253416419029236","0.033253416419029236","0.033253416419029236"
"1279","0.03410425782203674","0.03410425782203674","0.03410425782203674"
"1280","0.051526762545108795","0.051526762545108795","0.051526762545108795"
"1281","0.05071370303630829","0.05071370303630829","0.05071370303630829"
"1282","0.03941669315099716","0.03941669315099716","0.03941669315099716"
"1283","0.07276464998722076","0.07276464998722076","0.07276464998722076"
"1284","0.03438679501414299","0.03438679501414299","0.03438679501414299"
"1285","0.03418796882033348","0.03418796882033348","0.03418796882033348"
"1287","0.045325733721256256","0.045325733721256256","0.045325733721256256"
"1288","0.048917368054389954","0.048917368054389954","0.048917368054389954"
"1289","0.03287776559591293","0.03287776559591293","0.03287776559591293"
"1290","0.040732573717832565","0.040732573717832565","0.040732573717832565"
"1291","0.0421777106821537","0.0421777106821537","0.0421777106821537"
"1292","0.04574998468160629","0.04574998468160629","0.04574998468160629"
"1293","0.033750586211681366","0.033750586211681366","0.033750586211681366"
"1294","0.033560823649168015","0.033560823649168015","0.033560823649168015"
"1295","0.04194425418972969","0.04194425418972969","0.04194425418972969"
"1296","0.040364112704992294","0.040364112704992294","0.040364112704992294"
"1297","0.07429888844490051","0.07429888844490051","0.07429888844490051"
"1298","0.04748111963272095","0.04748111963272095","0.04748111963272095"
"1300","0.03401850163936615","0.03401850163936615","0.03401850163936615"
"1301","0.036988042294979095","0.036988042294979095","0.036988042294979095"
"1302","0.04249529540538788","0.04249529540538788","0.04249529540538788"
"1303","0.02909439615905285","0.02909439615905285","0.02909439615905285"
"1304","0.042445749044418335","0.042445749044418335","0.042445749044418335"
"1305","0.04332666099071503","0.04332666099071503","0.04332666099071503"
"1306","0.045048393309116364","0.045048393309116364","0.045048393309116364"
"1307","0.032670553773641586","0.032670553773641586","0.032670553773641586"
"1308","0.05405198037624359","0.05405198037624359","0.05405198037624359"
"1309","0.04982885718345642","0.04982885718345642","0.04982885718345642"
"1310","0.03218834847211838","0.03218834847211838","0.03218834847211838"
"1311","0.03873421624302864","0.03873421624302864","0.03873421624302864"
"1313","0.048588842153549194","0.048588842153549194","0.048588842153549194"
"1314","0.02757522463798523","0.02757522463798523","0.02757522463798523"
"1315","0.03791637718677521","0.03791637718677521","0.03791637718677521"
"1316","0.04565446451306343","0.04565446451306343","0.04565446451306343"
"1317","0.06526587903499603","0.06526587903499603","0.06526587903499603"
"1318","0.05608656257390976","0.05608656257390976","0.05608656257390976"
"1319","0.03552059084177017","0.03552059084177017","0.03552059084177017"
"1320","0.08725577592849731","0.08725577592849731","0.08725577592849731"
"1321","0.042354512959718704","0.042354512959718704","0.042354512959718704"
"1322","0.046179354190826416","0.046179354190826416","0.046179354190826416"
"1323","0.034214671701192856","0.034214671701192856","0.034214671701192856"
"1324","0.04190864413976669","0.04190864413976669","0.04190864413976669"
"1326","0.043849460780620575","0.043849460780620575","0.043849460780620575"
"1327","0.05610063672065735","0.05610063672065735","0.05610063672065735"
"1328","0.029985062777996063","0.029985062777996063","0.029985062777996063"
"1329","0.05845141410827637","0.05845141410827637","0.05845141410827637"
"1330","0.06611679494380951","0.06611679494380951","0.06611679494380951"
"1331","0.043707072734832764","0.043707072734832764","0.043707072734832764"
"1332","0.029990073293447495","0.029990073293447495","0.029990073293447495"
"1333","0.029814202338457108","0.029814202338457108","0.029814202338457108"
"1334","0.05588609352707863","0.05588609352707863","0.05588609352707863"
"1335","0.05968828499317169","0.05968828499317169","0.05968828499317169"
"1336","0.06314557790756226","0.06314557790756226","0.06314557790756226"
"1337","0.05854586511850357","0.05854586511850357","0.05854586511850357"
"1339","0.03254091739654541","0.03254091739654541","0.03254091739654541"
"1340","0.037886977195739746","0.037886977195739746","0.037886977195739746"
"1341","0.05554480105638504","0.05554480105638504","0.05554480105638504"
"1342","0.03973641246557236","0.03973641246557236","0.03973641246557236"
"1343","0.044976137578487396","0.044976137578487396","0.044976137578487396"
"1344","0.035047780722379684","0.035047780722379684","0.035047780722379684"
"1345","0.07150394469499588","0.07150394469499588","0.07150394469499588"
"1346","0.03354420140385628","0.03354420140385628","0.03354420140385628"
"1347","0.03907860815525055","0.03907860815525055","0.03907860815525055"
"1348","0.034314077347517014","0.034314077347517014","0.034314077347517014"
"1349","0.05613788217306137","0.05613788217306137","0.05613788217306137"
"1350","0.03683501109480858","0.03683501109480858","0.03683501109480858"
"1352","0.04451163113117218","0.04451163113117218","0.04451163113117218"
"1353","0.07457926124334335","0.07457926124334335","0.07457926124334335"
"1354","0.04455271363258362","0.04455271363258362","0.04455271363258362"
"1355","0.035320818424224854","0.035320818424224854","0.035320818424224854"
"1356","0.05198484659194946","0.05198484659194946","0.05198484659194946"
"1357","0.05280677229166031","0.05280677229166031","0.05280677229166031"
"1358","0.052579328417778015","0.052579328417778015","0.052579328417778015"
"1359","0.04196950048208237","0.04196950048208237","0.04196950048208237"
"1360","0.06912102550268173","0.06912102550268173","0.06912102550268173"
"1361","0.03846277669072151","0.03846277669072151","0.03846277669072151"
"1362","0.029520031064748764","0.029520031064748764","0.029520031064748764"
"1363","0.02333115227520466","0.02333115227520466","0.02333115227520466"
"1365","0.06192683428525925","0.06192683428525925","0.06192683428525925"
"1366","0.04103490710258484","0.04103490710258484","0.04103490710258484"
"1367","0.0540105365216732","0.0540105365216732","0.0540105365216732"
"1368","0.049851179122924805","0.049851179122924805","0.049851179122924805"
"1369","0.055283792316913605","0.055283792316913605","0.055283792316913605"
"1370","0.028804223984479904","0.028804223984479904","0.028804223984479904"
"1371","0.05162753537297249","0.05162753537297249","0.05162753537297249"
"1372","0.04379643127322197","0.04379643127322197","0.04379643127322197"
"1373","0.02871944196522236","0.02871944196522236","0.02871944196522236"
"1374","0.039846017956733704","0.039846017956733704","0.039846017956733704"
"1375","0.029179342091083527","0.029179342091083527","0.029179342091083527"
"1376","0.03806111216545105","0.03806111216545105","0.03806111216545105"
"1378","0.031015343964099884","0.031015343964099884","0.031015343964099884"
"1379","0.03706000745296478","0.03706000745296478","0.03706000745296478"
"1380","0.045323461294174194","0.045323461294174194","0.045323461294174194"
"1381","0.061006758362054825","0.061006758362054825","0.061006758362054825"
"1382","0.03434242308139801","0.03434242308139801","0.03434242308139801"
"1383","0.0333772636950016","0.0333772636950016","0.0333772636950016"
"1384","0.025448841974139214","0.025448841974139214","0.025448841974139214"
"1385","0.05161650851368904","0.05161650851368904","0.05161650851368904"
"1386","0.04407352954149246","0.04407352954149246","0.04407352954149246"
"1387","0.03880167007446289","0.03880167007446289","0.03880167007446289"
"1388","0.06637972593307495","0.06637972593307495","0.06637972593307495"
"1389","0.04652147740125656","0.04652147740125656","0.04652147740125656"
"1391","0.04999139532446861","0.04999139532446861","0.04999139532446861"
"1392","0.04411274194717407","0.04411274194717407","0.04411274194717407"
"1393","0.03975820913910866","0.03975820913910866","0.03975820913910866"
"1394","0.04322420805692673","0.04322420805692673","0.04322420805692673"
"1395","0.04904193431138992","0.04904193431138992","0.04904193431138992"
"1396","0.08829019218683243","0.08829019218683243","0.08829019218683243"
"1397","0.04500029981136322","0.04500029981136322","0.04500029981136322"
"1398","0.0568823367357254","0.0568823367357254","0.0568823367357254"
"1399","0.03932955861091614","0.03932955861091614","0.03932955861091614"
"1400","0.06275314092636108","0.06275314092636108","0.06275314092636108"
"1401","0.03541738912463188","0.03541738912463188","0.03541738912463188"
"1402","0.043610844761133194","0.043610844761133194","0.043610844761133194"
"1404","0.07096594572067261","0.07096594572067261","0.07096594572067261"
"1405","0.038814280182123184","0.038814280182123184","0.038814280182123184"
"1406","0.03738711029291153","0.03738711029291153","0.03738711029291153"
"1407","0.03249353915452957","0.03249353915452957","0.03249353915452957"
"1408","0.04387512803077698","0.04387512803077698","0.04387512803077698"
"1409","0.026146050542593002","0.026146050542593002","0.026146050542593002"
"1410","0.025051437318325043","0.025051437318325043","0.025051437318325043"
"1411","0.04034483805298805","0.04034483805298805","0.04034483805298805"
"1412","0.02445163205265999","0.02445163205265999","0.02445163205265999"
"1413","0.02777128852903843","0.02777128852903843","0.02777128852903843"
"1414","0.030340321362018585","0.030340321362018585","0.030340321362018585"
"1415","0.02159794233739376","0.02159794233739376","0.02159794233739376"
"1417","0.0675739049911499","0.0675739049911499","0.0675739049911499"
"1418","0.0459776297211647","0.0459776297211647","0.0459776297211647"
"1419","0.03713977709412575","0.03713977709412575","0.03713977709412575"
"1420","0.02869812399148941","0.02869812399148941","0.02869812399148941"
"1421","0.03295790031552315","0.03295790031552315","0.03295790031552315"
"1422","0.041010819375514984","0.041010819375514984","0.041010819375514984"
"1423","0.05432714521884918","0.05432714521884918","0.05432714521884918"
"1424","0.04199798405170441","0.04199798405170441","0.04199798405170441"
"1425","0.046177297830581665","0.046177297830581665","0.046177297830581665"
"1426","0.06027106195688248","0.06027106195688248","0.06027106195688248"
"1427","0.05031527206301689","0.05031527206301689","0.05031527206301689"
"1428","0.03372501581907272","0.03372501581907272","0.03372501581907272"
"1430","0.03397343307733536","0.03397343307733536","0.03397343307733536"
"1431","0.06804482638835907","0.06804482638835907","0.06804482638835907"
"1432","0.058831557631492615","0.058831557631492615","0.058831557631492615"
"1433","0.07003673911094666","0.07003673911094666","0.07003673911094666"
"1434","0.06852960586547852","0.06852960586547852","0.06852960586547852"
"1435","0.06123742461204529","0.06123742461204529","0.06123742461204529"
"1436","0.07342234998941422","0.07342234998941422","0.07342234998941422"
"1437","0.039456434547901154","0.039456434547901154","0.039456434547901154"
"1438","0.025812391191720963","0.025812391191720963","0.025812391191720963"
"1439","0.06154567003250122","0.06154567003250122","0.06154567003250122"
"1440","0.029647473245859146","0.029647473245859146","0.029647473245859146"
"1441","0.035223715007305145","0.035223715007305145","0.035223715007305145"
"1443","0.08671926707029343","0.08671926707029343","0.08671926707029343"
"1444","0.041761819273233414","0.041761819273233414","0.041761819273233414"
"1445","0.025983570143580437","0.025983570143580437","0.025983570143580437"
"1446","0.07034388184547424","0.07034388184547424","0.07034388184547424"
"1447","0.04806923866271973","0.04806923866271973","0.04806923866271973"
"1448","0.07787907123565674","0.07787907123565674","0.07787907123565674"
"1449","0.060209721326828","0.060209721326828","0.060209721326828"
"1450","0.04008307307958603","0.04008307307958603","0.04008307307958603"
"1451","0.029869694262742996","0.029869694262742996","0.029869694262742996"
"1452","0.0271758995950222","0.0271758995950222","0.0271758995950222"
"1453","0.03131933882832527","0.03131933882832527","0.03131933882832527"
"1454","0.053976789116859436","0.053976789116859436","0.053976789116859436"
"1456","0.03002457693219185","0.03002457693219185","0.03002457693219185"
"1457","0.032840825617313385","0.032840825617313385","0.032840825617313385"
"1458","0.03997493535280228","0.03997493535280228","0.03997493535280228"
"1459","0.06608998775482178","0.06608998775482178","0.06608998775482178"
"1460","0.07335218042135239","0.07335218042135239","0.07335218042135239"
"1461","0.03169719874858856","0.03169719874858856","0.03169719874858856"
"1462","0.03303476795554161","0.03303476795554161","0.03303476795554161"
"1463","0.029643692076206207","0.029643692076206207","0.029643692076206207"
"1464","0.04340220242738724","0.04340220242738724","0.04340220242738724"
"1465","0.05038798600435257","0.05038798600435257","0.05038798600435257"
"1466","0.03500034660100937","0.03500034660100937","0.03500034660100937"
"1467","0.030916614457964897","0.030916614457964897","0.030916614457964897"
"1469","0.04305245727300644","0.04305245727300644","0.04305245727300644"
"1470","0.0542047843337059","0.0542047843337059","0.0542047843337059"
"1471","0.06413348764181137","0.06413348764181137","0.06413348764181137"
"1472","0.030446629971265793","0.030446629971265793","0.030446629971265793"
"1473","0.03249491751194","0.03249491751194","0.03249491751194"
"1474","0.0621788389980793","0.0621788389980793","0.0621788389980793"
"1475","0.10285434871912003","0.10285434871912003","0.10285434871912003"
"1476","0.050160642713308334","0.050160642713308334","0.050160642713308334"
"1477","0.0442751944065094","0.0442751944065094","0.0442751944065094"
"1478","0.07851901650428772","0.07851901650428772","0.07851901650428772"
"1479","0.03136071562767029","0.03136071562767029","0.03136071562767029"
"1480","0.053084611892700195","0.053084611892700195","0.053084611892700195"
"1482","0.025631152093410492","0.025631152093410492","0.025631152093410492"
"1483","0.0480964332818985","0.0480964332818985","0.0480964332818985"
"1484","0.0666210874915123","0.0666210874915123","0.0666210874915123"
"1485","0.02577805146574974","0.02577805146574974","0.02577805146574974"
"1486","0.03658382594585419","0.03658382594585419","0.03658382594585419"
"1487","0.03645600005984306","0.03645600005984306","0.03645600005984306"
"1488","0.04904269799590111","0.04904269799590111","0.04904269799590111"
"1489","0.024759255349636078","0.024759255349636078","0.024759255349636078"
"1490","0.038437001407146454","0.038437001407146454","0.038437001407146454"
"1491","0.02520567551255226","0.02520567551255226","0.02520567551255226"
"1492","0.03197992965579033","0.03197992965579033","0.03197992965579033"
"1493","0.04424143582582474","0.04424143582582474","0.04424143582582474"
"1495","0.051687054336071014","0.051687054336071014","0.051687054336071014"
"1496","0.025925366207957268","0.025925366207957268","0.025925366207957268"
"1497","0.023645225912332535","0.023645225912332535","0.023645225912332535"
"1498","0.035338856279850006","0.035338856279850006","0.035338856279850006"
"1499","0.046630971133708954","0.046630971133708954","0.046630971133708954"
"1500","0.08516552299261093","0.08516552299261093","0.08516552299261093"
"1501","0.02447647601366043","0.02447647601366043","0.02447647601366043"
"1502","0.06218435615301132","0.06218435615301132","0.06218435615301132"
"1503","0.026220250874757767","0.026220250874757767","0.026220250874757767"
"1504","0.03432384505867958","0.03432384505867958","0.03432384505867958"
"1505","0.024767685681581497","0.024767685681581497","0.024767685681581497"
"1506","0.04457749426364899","0.04457749426364899","0.04457749426364899"
"1508","0.023952148854732513","0.023952148854732513","0.023952148854732513"
"1509","0.042210958898067474","0.042210958898067474","0.042210958898067474"
"1510","0.03899022191762924","0.03899022191762924","0.03899022191762924"
"1511","0.032466839998960495","0.032466839998960495","0.032466839998960495"
"1512","0.03531148284673691","0.03531148284673691","0.03531148284673691"
"1513","0.039173148572444916","0.039173148572444916","0.039173148572444916"
"1514","0.038877300918102264","0.038877300918102264","0.038877300918102264"
"1515","0.026403862982988358","0.026403862982988358","0.026403862982988358"
"1516","0.027248725295066833","0.027248725295066833","0.027248725295066833"
"1517","0.05190069228410721","0.05190069228410721","0.05190069228410721"
"1518","0.02737962082028389","0.02737962082028389","0.02737962082028389"
"1519","0.0610012486577034","0.0610012486577034","0.0610012486577034"
"1521","0.027835963293910027","0.027835963293910027","0.027835963293910027"
"1522","0.025695838034152985","0.025695838034152985","0.025695838034152985"
"1523","0.030034247785806656","0.030034247785806656","0.030034247785806656"
"1524","0.043194301426410675","0.043194301426410675","0.043194301426410675"
"1525","0.04465201497077942","0.04465201497077942","0.04465201497077942"
"1526","0.035391729325056076","0.035391729325056076","0.035391729325056076"
"1527","0.023251434788107872","0.023251434788107872","0.023251434788107872"
"1528","0.022110752761363983","0.022110752761363983","0.022110752761363983"
"1529","0.037703413516283035","0.037703413516283035","0.037703413516283035"
"1530","0.033830128610134125","0.033830128610134125","0.033830128610134125"
"1531","0.022854140028357506","0.022854140028357506","0.022854140028357506"
"1532","0.041523732244968414","0.041523732244968414","0.041523732244968414"
"1534","0.029706921428442","0.029706921428442","0.029706921428442"
"1535","0.029240688309073448","0.029240688309073448","0.029240688309073448"
"1536","0.03684982657432556","0.03684982657432556","0.03684982657432556"
"1537","0.0252364668995142","0.0252364668995142","0.0252364668995142"
"1538","0.027278225868940353","0.027278225868940353","0.027278225868940353"
"1539","0.07938285171985626","0.07938285171985626","0.07938285171985626"
"1540","0.03475525230169296","0.03475525230169296","0.03475525230169296"
"1541","0.05398407205939293","0.05398407205939293","0.05398407205939293"
"1542","0.053718019276857376","0.053718019276857376","0.053718019276857376"
"1543","0.060539521276950836","0.060539521276950836","0.060539521276950836"
"1544","0.046812377870082855","0.046812377870082855","0.046812377870082855"
"1545","0.02817755937576294","0.02817755937576294","0.02817755937576294"
"1547","0.02580234408378601","0.02580234408378601","0.02580234408378601"
"1548","0.037243232131004333","0.037243232131004333","0.037243232131004333"
"1549","0.046165335923433304","0.046165335923433304","0.046165335923433304"
"1550","0.0480598509311676","0.0480598509311676","0.0480598509311676"
"1551","0.02605004794895649","0.02605004794895649","0.02605004794895649"
"1552","0.033513933420181274","0.033513933420181274","0.033513933420181274"
"1553","0.03013182058930397","0.03013182058930397","0.03013182058930397"
"1554","0.0229589082300663","0.0229589082300663","0.0229589082300663"
"1555","0.0306757353246212","0.0306757353246212","0.0306757353246212"
"1556","0.04010583460330963","0.04010583460330963","0.04010583460330963"
"1557","0.026911038905382156","0.026911038905382156","0.026911038905382156"
"1558","0.025645723566412926","0.025645723566412926","0.025645723566412926"
"1560","0.03242606669664383","0.03242606669664383","0.03242606669664383"
"1561","0.06061409041285515","0.06061409041285515","0.06061409041285515"
"1562","0.03371217101812363","0.03371217101812363","0.03371217101812363"
"1563","0.021138926967978477","0.021138926967978477","0.021138926967978477"
"1564","0.03668375685811043","0.03668375685811043","0.03668375685811043"
"1565","0.03943319618701935","0.03943319618701935","0.03943319618701935"
"1566","0.032363761216402054","0.032363761216402054","0.032363761216402054"
"1567","0.02966366708278656","0.02966366708278656","0.02966366708278656"
"1568","0.03387698158621788","0.03387698158621788","0.03387698158621788"
"1569","0.03456287831068039","0.03456287831068039","0.03456287831068039"
"1570","0.06555389612913132","0.06555389612913132","0.06555389612913132"
"1571","0.07112476974725723","0.07112476974725723","0.07112476974725723"
"1573","0.026035914197564125","0.026035914197564125","0.026035914197564125"
"1574","0.0383772999048233","0.0383772999048233","0.0383772999048233"
"1575","0.027402322739362717","0.027402322739362717","0.027402322739362717"
"1576","0.03547605127096176","0.03547605127096176","0.03547605127096176"
"1577","0.04624098911881447","0.04624098911881447","0.04624098911881447"
"1578","0.0649833008646965","0.0649833008646965","0.0649833008646965"
"1579","0.031936563551425934","0.031936563551425934","0.031936563551425934"
"1580","0.04109891876578331","0.04109891876578331","0.04109891876578331"
"1581","0.02654067613184452","0.02654067613184452","0.02654067613184452"
"1582","0.02596145123243332","0.02596145123243332","0.02596145123243332"
"1583","0.02937738597393036","0.02937738597393036","0.02937738597393036"
"1584","0.03654046729207039","0.03654046729207039","0.03654046729207039"
"1586","0.0670194923877716","0.0670194923877716","0.0670194923877716"
"1587","0.042915791273117065","0.042915791273117065","0.042915791273117065"
"1588","0.0337759368121624","0.0337759368121624","0.0337759368121624"
"1589","0.023637056350708008","0.023637056350708008","0.023637056350708008"
"1590","0.029137004166841507","0.029137004166841507","0.029137004166841507"
"1591","0.03592418506741524","0.03592418506741524","0.03592418506741524"
"1592","0.04102148115634918","0.04102148115634918","0.04102148115634918"
"1593","0.036477528512477875","0.036477528512477875","0.036477528512477875"
"1594","0.024991557002067566","0.024991557002067566","0.024991557002067566"
"1595","0.026697546243667603","0.026697546243667603","0.026697546243667603"
"1596","0.03493945673108101","0.03493945673108101","0.03493945673108101"
"1597","0.029307767748832703","0.029307767748832703","0.029307767748832703"
"1599","0.02877577766776085","0.02877577766776085","0.02877577766776085"
"1600","0.03606574982404709","0.03606574982404709","0.03606574982404709"
"1601","0.02304096519947052","0.02304096519947052","0.02304096519947052"
"1602","0.05170989781618118","0.05170989781618118","0.05170989781618118"
"1603","0.03578563779592514","0.03578563779592514","0.03578563779592514"
"1604","0.07242371141910553","0.07242371141910553","0.07242371141910553"
"1605","0.05559903383255005","0.05559903383255005","0.05559903383255005"
"1606","0.059867359697818756","0.059867359697818756","0.059867359697818756"
"1607","0.03904852271080017","0.03904852271080017","0.03904852271080017"
"1608","0.05678098648786545","0.05678098648786545","0.05678098648786545"
"1609","0.04032566398382187","0.04032566398382187","0.04032566398382187"
"1610","0.07409617304801941","0.07409617304801941","0.07409617304801941"
"1612","0.036057937890291214","0.036057937890291214","0.036057937890291214"
"1613","0.04516439139842987","0.04516439139842987","0.04516439139842987"
"1614","0.03143078833818436","0.03143078833818436","0.03143078833818436"
"1615","0.03174766153097153","0.03174766153097153","0.03174766153097153"
"1616","0.026916317641735077","0.026916317641735077","0.026916317641735077"
"1617","0.024759553372859955","0.024759553372859955","0.024759553372859955"
"1618","0.03188634663820267","0.03188634663820267","0.03188634663820267"
"1619","0.026847168803215027","0.026847168803215027","0.026847168803215027"
"1620","0.0560573935508728","0.0560573935508728","0.0560573935508728"
"1621","0.03284480422735214","0.03284480422735214","0.03284480422735214"
"1622","0.03802066296339035","0.03802066296339035","0.03802066296339035"
"1623","0.026845242828130722","0.026845242828130722","0.026845242828130722"
"1625","0.040004923939704895","0.040004923939704895","0.040004923939704895"
"1626","0.027738872915506363","0.027738872915506363","0.027738872915506363"
"1627","0.04075023531913757","0.04075023531913757","0.04075023531913757"
"1628","0.023425497114658356","0.023425497114658356","0.023425497114658356"
"1629","0.03360869735479355","0.03360869735479355","0.03360869735479355"
"1630","0.0225907601416111","0.0225907601416111","0.0225907601416111"
"1631","0.059772469103336334","0.059772469103336334","0.059772469103336334"
"1632","0.0763840526342392","0.0763840526342392","0.0763840526342392"
"1633","0.07495077699422836","0.07495077699422836","0.07495077699422836"
"1634","0.041406288743019104","0.041406288743019104","0.041406288743019104"
"1635","0.03980623930692673","0.03980623930692673","0.03980623930692673"
"1636","0.0465233139693737","0.0465233139693737","0.0465233139693737"
"1638","0.053495436906814575","0.053495436906814575","0.053495436906814575"
"1639","0.050524041056632996","0.050524041056632996","0.050524041056632996"
"1640","0.04814668744802475","0.04814668744802475","0.04814668744802475"
"1641","0.051517996937036514","0.051517996937036514","0.051517996937036514"
"1642","0.06332423537969589","0.06332423537969589","0.06332423537969589"
"1643","0.032518092542886734","0.032518092542886734","0.032518092542886734"
"1644","0.026325859129428864","0.026325859129428864","0.026325859129428864"
"1645","0.024214627221226692","0.024214627221226692","0.024214627221226692"
"1646","0.01744270697236061","0.01744270697236061","0.01744270697236061"
"1647","0.021188311278820038","0.021188311278820038","0.021188311278820038"
"1648","0.022675009444355965","0.022675009444355965","0.022675009444355965"
"1649","0.07174206525087357","0.07174206525087357","0.07174206525087357"
"1651","0.03902370482683182","0.03902370482683182","0.03902370482683182"
"1652","0.035394906997680664","0.035394906997680664","0.035394906997680664"
"1653","0.03503561019897461","0.03503561019897461","0.03503561019897461"
"1654","0.06998734176158905","0.06998734176158905","0.06998734176158905"
"1655","0.08916182070970535","0.08916182070970535","0.08916182070970535"
"1656","0.03851138800382614","0.03851138800382614","0.03851138800382614"
"1657","0.029412144795060158","0.029412144795060158","0.029412144795060158"
"1658","0.020687440410256386","0.020687440410256386","0.020687440410256386"
"1659","0.021111415699124336","0.021111415699124336","0.021111415699124336"
"1660","0.023312319070100784","0.023312319070100784","0.023312319070100784"
"1661","0.04079735279083252","0.04079735279083252","0.04079735279083252"
"1662","0.03525116294622421","0.03525116294622421","0.03525116294622421"
"1664","0.031957365572452545","0.031957365572452545","0.031957365572452545"
"1665","0.026469843462109566","0.026469843462109566","0.026469843462109566"
"1666","0.058203913271427155","0.058203913271427155","0.058203913271427155"
"1667","0.041470371186733246","0.041470371186733246","0.041470371186733246"
"1668","0.028369849547743797","0.028369849547743797","0.028369849547743797"
"1669","0.044007569551467896","0.044007569551467896","0.044007569551467896"
"1670","0.051456548273563385","0.051456548273563385","0.051456548273563385"
"1671","0.03996691852807999","0.03996691852807999","0.03996691852807999"
"1672","0.023795556277036667","0.023795556277036667","0.023795556277036667"
"1673","0.03410834074020386","0.03410834074020386","0.03410834074020386"
"1674","0.04411335289478302","0.04411335289478302","0.04411335289478302"
"1675","0.034684229642152786","0.034684229642152786","0.034684229642152786"
"1677","0.02916700392961502","0.02916700392961502","0.02916700392961502"
"1678","0.06124672293663025","0.06124672293663025","0.06124672293663025"
"1679","0.035572268068790436","0.035572268068790436","0.035572268068790436"
"1680","0.030012933537364006","0.030012933537364006","0.030012933537364006"
"1681","0.053233690559864044","0.053233690559864044","0.053233690559864044"
"1682","0.024428226053714752","0.024428226053714752","0.024428226053714752"
"1683","0.04873448237776756","0.04873448237776756","0.04873448237776756"
"1684","0.04497435688972473","0.04497435688972473","0.04497435688972473"
"1685","0.023233503103256226","0.023233503103256226","0.023233503103256226"
"1686","0.023403849452733994","0.023403849452733994","0.023403849452733994"
"1687","0.03330749273300171","0.03330749273300171","0.03330749273300171"
"1688","0.02311764657497406","0.02311764657497406","0.02311764657497406"
"1690","0.031139995902776718","0.031139995902776718","0.031139995902776718"
"1691","0.029027672484517097","0.029027672484517097","0.029027672484517097"
"1692","0.04760894924402237","0.04760894924402237","0.04760894924402237"
"1693","0.04463743418455124","0.04463743418455124","0.04463743418455124"
"1694","0.03794334828853607","0.03794334828853607","0.03794334828853607"
"1695","0.035056158900260925","0.035056158900260925","0.035056158900260925"
"1696","0.04220572113990784","0.04220572113990784","0.04220572113990784"
"1697","0.04762745648622513","0.04762745648622513","0.04762745648622513"
"1698","0.03811224177479744","0.03811224177479744","0.03811224177479744"
"1699","0.0386669784784317","0.0386669784784317","0.0386669784784317"
"1700","0.09501220285892487","0.09501220285892487","0.09501220285892487"
"1701","0.06744098663330078","0.06744098663330078","0.06744098663330078"
"1703","0.03228441998362541","0.03228441998362541","0.03228441998362541"
"1704","0.04289830103516579","0.04289830103516579","0.04289830103516579"
"1705","0.026843126863241196","0.026843126863241196","0.026843126863241196"
"1706","0.0482533760368824","0.0482533760368824","0.0482533760368824"
"1707","0.05187340825796127","0.05187340825796127","0.05187340825796127"
"1708","0.05991517752408981","0.05991517752408981","0.05991517752408981"
"1709","0.04153228551149368","0.04153228551149368","0.04153228551149368"
"1710","0.04844189062714577","0.04844189062714577","0.04844189062714577"
"1711","0.0339212566614151","0.0339212566614151","0.0339212566614151"
"1712","0.02661372721195221","0.02661372721195221","0.02661372721195221"
"1713","0.020762788131833076","0.020762788131833076","0.020762788131833076"
"1714","0.033688876777887344","0.033688876777887344","0.033688876777887344"
"1716","0.029043449088931084","0.029043449088931084","0.029043449088931084"
