"Step","fallen-sky-11-0 - Loss/train","fallen-sky-11-0 - Loss/train__MIN","fallen-sky-11-0 - Loss/train__MAX"
"1336","0.03392214700579643","0.03392214700579643","0.03392214700579643"
"1337","0.022403597831726074","0.022403597831726074","0.022403597831726074"
"1339","0.036484040319919586","0.036484040319919586","0.036484040319919586"
"1340","0.0185655876994133","0.0185655876994133","0.0185655876994133"
"1341","0.021683182567358017","0.021683182567358017","0.021683182567358017"
"1342","0.055847764015197754","0.055847764015197754","0.055847764015197754"
"1343","0.03826246038079262","0.03826246038079262","0.03826246038079262"
"1344","0.03109043464064598","0.03109043464064598","0.03109043464064598"
"1345","0.05112515389919281","0.05112515389919281","0.05112515389919281"
"1346","0.023711591958999634","0.023711591958999634","0.023711591958999634"
"1347","0.01988004520535469","0.01988004520535469","0.01988004520535469"
"1348","0.08377315104007721","0.08377315104007721","0.08377315104007721"
"1349","0.03346584737300873","0.03346584737300873","0.03346584737300873"
"1350","0.04415150359272957","0.04415150359272957","0.04415150359272957"
"1352","0.04840802028775215","0.04840802028775215","0.04840802028775215"
"1353","0.03009531833231449","0.03009531833231449","0.03009531833231449"
"1354","0.04861212894320488","0.04861212894320488","0.04861212894320488"
"1355","0.05424268916249275","0.05424268916249275","0.05424268916249275"
"1356","0.052133508026599884","0.052133508026599884","0.052133508026599884"
"1357","0.047977328300476074","0.047977328300476074","0.047977328300476074"
"1358","0.051475875079631805","0.051475875079631805","0.051475875079631805"
"1359","0.04696623980998993","0.04696623980998993","0.04696623980998993"
"1360","0.023156356066465378","0.023156356066465378","0.023156356066465378"
"1361","0.031165938824415207","0.031165938824415207","0.031165938824415207"
"1362","0.025530420243740082","0.025530420243740082","0.025530420243740082"
"1363","0.06626928597688675","0.06626928597688675","0.06626928597688675"
"1365","0.03855857625603676","0.03855857625603676","0.03855857625603676"
"1366","0.05356582626700401","0.05356582626700401","0.05356582626700401"
"1367","0.03592437133193016","0.03592437133193016","0.03592437133193016"
"1368","0.03055405616760254","0.03055405616760254","0.03055405616760254"
"1369","0.054025761783123016","0.054025761783123016","0.054025761783123016"
"1370","0.018178610131144524","0.018178610131144524","0.018178610131144524"
"1371","0.06434054672718048","0.06434054672718048","0.06434054672718048"
"1372","0.03415727615356445","0.03415727615356445","0.03415727615356445"
"1373","0.03769347816705704","0.03769347816705704","0.03769347816705704"
"1374","0.0327448770403862","0.0327448770403862","0.0327448770403862"
"1375","0.05381932109594345","0.05381932109594345","0.05381932109594345"
"1376","0.06592421233654022","0.06592421233654022","0.06592421233654022"
"1378","0.05668652430176735","0.05668652430176735","0.05668652430176735"
"1379","0.038564980030059814","0.038564980030059814","0.038564980030059814"
"1380","0.03055998496711254","0.03055998496711254","0.03055998496711254"
"1381","0.03766637295484543","0.03766637295484543","0.03766637295484543"
"1382","0.03351883590221405","0.03351883590221405","0.03351883590221405"
"1383","0.03981306776404381","0.03981306776404381","0.03981306776404381"
"1384","0.05267000198364258","0.05267000198364258","0.05267000198364258"
"1385","0.09051139652729034","0.09051139652729034","0.09051139652729034"
"1386","0.1057741716504097","0.1057741716504097","0.1057741716504097"
"1387","0.024850748479366302","0.024850748479366302","0.024850748479366302"
"1388","0.04131253436207771","0.04131253436207771","0.04131253436207771"
"1389","0.044649481773376465","0.044649481773376465","0.044649481773376465"
"1391","0.04324430972337723","0.04324430972337723","0.04324430972337723"
"1392","0.047077782452106476","0.047077782452106476","0.047077782452106476"
"1393","0.03836188092827797","0.03836188092827797","0.03836188092827797"
"1394","0.031030025333166122","0.031030025333166122","0.031030025333166122"
"1395","0.0244271419942379","0.0244271419942379","0.0244271419942379"
"1396","0.06075926125049591","0.06075926125049591","0.06075926125049591"
"1397","0.02186836302280426","0.02186836302280426","0.02186836302280426"
"1398","0.02195785567164421","0.02195785567164421","0.02195785567164421"
"1399","0.01327882893383503","0.01327882893383503","0.01327882893383503"
"1400","0.02955572120845318","0.02955572120845318","0.02955572120845318"
"1401","0.050748758018016815","0.050748758018016815","0.050748758018016815"
"1402","0.020163463428616524","0.020163463428616524","0.020163463428616524"
"1404","0.04430895298719406","0.04430895298719406","0.04430895298719406"
"1405","0.034512221813201904","0.034512221813201904","0.034512221813201904"
"1406","0.04359912872314453","0.04359912872314453","0.04359912872314453"
"1407","0.025798697024583817","0.025798697024583817","0.025798697024583817"
"1408","0.03727632015943527","0.03727632015943527","0.03727632015943527"
"1409","0.029758015647530556","0.029758015647530556","0.029758015647530556"
"1410","0.04484744369983673","0.04484744369983673","0.04484744369983673"
"1411","0.024585170671343803","0.024585170671343803","0.024585170671343803"
"1412","0.044184714555740356","0.044184714555740356","0.044184714555740356"
"1413","0.016617421060800552","0.016617421060800552","0.016617421060800552"
"1414","0.04508504271507263","0.04508504271507263","0.04508504271507263"
"1415","0.026611752808094025","0.026611752808094025","0.026611752808094025"
"1417","0.030834903940558434","0.030834903940558434","0.030834903940558434"
"1418","0.03568393364548683","0.03568393364548683","0.03568393364548683"
"1419","0.049787737429142","0.049787737429142","0.049787737429142"
"1420","0.06132715195417404","0.06132715195417404","0.06132715195417404"
"1421","0.030046794563531876","0.030046794563531876","0.030046794563531876"
"1422","0.02266225405037403","0.02266225405037403","0.02266225405037403"
"1423","0.05941341817378998","0.05941341817378998","0.05941341817378998"
"1424","0.016814954578876495","0.016814954578876495","0.016814954578876495"
"1425","0.06923473626375198","0.06923473626375198","0.06923473626375198"
"1426","0.029995545744895935","0.029995545744895935","0.029995545744895935"
"1427","0.028671875596046448","0.028671875596046448","0.028671875596046448"
"1428","0.02192547358572483","0.02192547358572483","0.02192547358572483"
"1430","0.02435886114835739","0.02435886114835739","0.02435886114835739"
"1431","0.02862103283405304","0.02862103283405304","0.02862103283405304"
"1432","0.04629155993461609","0.04629155993461609","0.04629155993461609"
"1433","0.06759244203567505","0.06759244203567505","0.06759244203567505"
"1434","0.04660918936133385","0.04660918936133385","0.04660918936133385"
"1435","0.030063200742006302","0.030063200742006302","0.030063200742006302"
"1436","0.0883505791425705","0.0883505791425705","0.0883505791425705"
"1437","0.048656366765499115","0.048656366765499115","0.048656366765499115"
"1438","0.05393986403942108","0.05393986403942108","0.05393986403942108"
"1439","0.050285011529922485","0.050285011529922485","0.050285011529922485"
"1440","0.03820251673460007","0.03820251673460007","0.03820251673460007"
"1441","0.031092187389731407","0.031092187389731407","0.031092187389731407"
"1443","0.01967831701040268","0.01967831701040268","0.01967831701040268"
"1444","0.04592696204781532","0.04592696204781532","0.04592696204781532"
"1445","0.03897668793797493","0.03897668793797493","0.03897668793797493"
"1446","0.018161647021770477","0.018161647021770477","0.018161647021770477"
"1447","0.026693295687437057","0.026693295687437057","0.026693295687437057"
"1448","0.06383202970027924","0.06383202970027924","0.06383202970027924"
"1449","0.048962511122226715","0.048962511122226715","0.048962511122226715"
"1450","0.043354060500860214","0.043354060500860214","0.043354060500860214"
"1451","0.04210765287280083","0.04210765287280083","0.04210765287280083"
"1452","0.0350361168384552","0.0350361168384552","0.0350361168384552"
"1453","0.022931763902306557","0.022931763902306557","0.022931763902306557"
"1454","0.04596593603491783","0.04596593603491783","0.04596593603491783"
"1456","0.025988303124904633","0.025988303124904633","0.025988303124904633"
"1457","0.09182317554950714","0.09182317554950714","0.09182317554950714"
"1458","0.04015254229307175","0.04015254229307175","0.04015254229307175"
"1459","0.0805651843547821","0.0805651843547821","0.0805651843547821"
"1460","0.024207208305597305","0.024207208305597305","0.024207208305597305"
"1461","0.04747914895415306","0.04747914895415306","0.04747914895415306"
"1462","0.04215160384774208","0.04215160384774208","0.04215160384774208"
"1463","0.02272546850144863","0.02272546850144863","0.02272546850144863"
"1464","0.06764465570449829","0.06764465570449829","0.06764465570449829"
"1465","0.03628362715244293","0.03628362715244293","0.03628362715244293"
"1466","0.03269379213452339","0.03269379213452339","0.03269379213452339"
"1467","0.03303954005241394","0.03303954005241394","0.03303954005241394"
"1469","0.05305971950292587","0.05305971950292587","0.05305971950292587"
"1470","0.02128903940320015","0.02128903940320015","0.02128903940320015"
"1471","0.06662581115961075","0.06662581115961075","0.06662581115961075"
"1472","0.04183334857225418","0.04183334857225418","0.04183334857225418"
"1473","0.0666961595416069","0.0666961595416069","0.0666961595416069"
"1474","0.02136812172830105","0.02136812172830105","0.02136812172830105"
"1475","0.034613389521837234","0.034613389521837234","0.034613389521837234"
"1476","0.06018749624490738","0.06018749624490738","0.06018749624490738"
"1477","0.07773368060588837","0.07773368060588837","0.07773368060588837"
"1478","0.03413231670856476","0.03413231670856476","0.03413231670856476"
"1479","0.016967181116342545","0.016967181116342545","0.016967181116342545"
"1480","0.031390465795993805","0.031390465795993805","0.031390465795993805"
"1482","0.025304825976490974","0.025304825976490974","0.025304825976490974"
"1483","0.0711800754070282","0.0711800754070282","0.0711800754070282"
"1484","0.08014202117919922","0.08014202117919922","0.08014202117919922"
"1485","0.03785444796085358","0.03785444796085358","0.03785444796085358"
"1486","0.03384799882769585","0.03384799882769585","0.03384799882769585"
"1487","0.04844728857278824","0.04844728857278824","0.04844728857278824"
"1488","0.041054703295230865","0.041054703295230865","0.041054703295230865"
"1489","0.02361288294196129","0.02361288294196129","0.02361288294196129"
"1490","0.02983117662370205","0.02983117662370205","0.02983117662370205"
"1491","0.05544407665729523","0.05544407665729523","0.05544407665729523"
"1492","0.07722771167755127","0.07722771167755127","0.07722771167755127"
"1493","0.07492843270301819","0.07492843270301819","0.07492843270301819"
"1495","0.059353433549404144","0.059353433549404144","0.059353433549404144"
"1496","0.04285344481468201","0.04285344481468201","0.04285344481468201"
"1497","0.02452327311038971","0.02452327311038971","0.02452327311038971"
"1498","0.035260651260614395","0.035260651260614395","0.035260651260614395"
"1499","0.04354917258024216","0.04354917258024216","0.04354917258024216"
"1500","0.05112472176551819","0.05112472176551819","0.05112472176551819"
"1501","0.03782380372285843","0.03782380372285843","0.03782380372285843"
"1502","0.0498560294508934","0.0498560294508934","0.0498560294508934"
"1503","0.05926148220896721","0.05926148220896721","0.05926148220896721"
"1504","0.024936139583587646","0.024936139583587646","0.024936139583587646"
"1505","0.057674236595630646","0.057674236595630646","0.057674236595630646"
"1506","0.05634891986846924","0.05634891986846924","0.05634891986846924"
"1508","0.06139928102493286","0.06139928102493286","0.06139928102493286"
"1509","0.05156520754098892","0.05156520754098892","0.05156520754098892"
"1510","0.019107287749648094","0.019107287749648094","0.019107287749648094"
"1511","0.03157179057598114","0.03157179057598114","0.03157179057598114"
"1512","0.03253799304366112","0.03253799304366112","0.03253799304366112"
"1513","0.03332200646400452","0.03332200646400452","0.03332200646400452"
"1514","0.03381636366248131","0.03381636366248131","0.03381636366248131"
"1515","0.08347875624895096","0.08347875624895096","0.08347875624895096"
"1516","0.05273183435201645","0.05273183435201645","0.05273183435201645"
"1517","0.04298679903149605","0.04298679903149605","0.04298679903149605"
"1518","0.03606667369604111","0.03606667369604111","0.03606667369604111"
"1519","0.03093031235039234","0.03093031235039234","0.03093031235039234"
"1521","0.07373443990945816","0.07373443990945816","0.07373443990945816"
"1522","0.04116851091384888","0.04116851091384888","0.04116851091384888"
"1523","0.02988220751285553","0.02988220751285553","0.02988220751285553"
"1524","0.024703651666641235","0.024703651666641235","0.024703651666641235"
"1525","0.0627482458949089","0.0627482458949089","0.0627482458949089"
"1526","0.03180309012532234","0.03180309012532234","0.03180309012532234"
"1527","0.07443451136350632","0.07443451136350632","0.07443451136350632"
"1528","0.02443782240152359","0.02443782240152359","0.02443782240152359"
"1529","0.02809499204158783","0.02809499204158783","0.02809499204158783"
"1530","0.026047106832265854","0.026047106832265854","0.026047106832265854"
"1531","0.040373340249061584","0.040373340249061584","0.040373340249061584"
"1532","0.060562148690223694","0.060562148690223694","0.060562148690223694"
"1534","0.06327171623706818","0.06327171623706818","0.06327171623706818"
"1535","0.026015667244791985","0.026015667244791985","0.026015667244791985"
"1536","0.025995321571826935","0.025995321571826935","0.025995321571826935"
"1537","0.05392378568649292","0.05392378568649292","0.05392378568649292"
"1538","0.04638585448265076","0.04638585448265076","0.04638585448265076"
"1539","0.03292118385434151","0.03292118385434151","0.03292118385434151"
"1540","0.030570723116397858","0.030570723116397858","0.030570723116397858"
"1541","0.0423227995634079","0.0423227995634079","0.0423227995634079"
"1542","0.03742248937487602","0.03742248937487602","0.03742248937487602"
"1543","0.029405508190393448","0.029405508190393448","0.029405508190393448"
"1544","0.04312071576714516","0.04312071576714516","0.04312071576714516"
"1545","0.037032049149274826","0.037032049149274826","0.037032049149274826"
"1547","0.031913235783576965","0.031913235783576965","0.031913235783576965"
"1548","0.047531161457300186","0.047531161457300186","0.047531161457300186"
"1549","0.046256378293037415","0.046256378293037415","0.046256378293037415"
"1550","0.062333278357982635","0.062333278357982635","0.062333278357982635"
"1551","0.03309591859579086","0.03309591859579086","0.03309591859579086"
"1552","0.03334883600473404","0.03334883600473404","0.03334883600473404"
"1553","0.028487855568528175","0.028487855568528175","0.028487855568528175"
"1554","0.05358235910534859","0.05358235910534859","0.05358235910534859"
"1555","0.03687429428100586","0.03687429428100586","0.03687429428100586"
"1556","0.020865928381681442","0.020865928381681442","0.020865928381681442"
"1557","0.0361936129629612","0.0361936129629612","0.0361936129629612"
"1558","0.05181494727730751","0.05181494727730751","0.05181494727730751"
"1560","0.06693381071090698","0.06693381071090698","0.06693381071090698"
"1561","0.03217211738228798","0.03217211738228798","0.03217211738228798"
"1562","0.03744862601161003","0.03744862601161003","0.03744862601161003"
"1563","0.07144035398960114","0.07144035398960114","0.07144035398960114"
"1564","0.023298487067222595","0.023298487067222595","0.023298487067222595"
"1565","0.019077353179454803","0.019077353179454803","0.019077353179454803"
"1566","0.04403623938560486","0.04403623938560486","0.04403623938560486"
"1567","0.08161582797765732","0.08161582797765732","0.08161582797765732"
"1568","0.06945130228996277","0.06945130228996277","0.06945130228996277"
"1569","0.06124967336654663","0.06124967336654663","0.06124967336654663"
"1570","0.03318154811859131","0.03318154811859131","0.03318154811859131"
"1571","0.041627176105976105","0.041627176105976105","0.041627176105976105"
"1573","0.07589535415172577","0.07589535415172577","0.07589535415172577"
"1574","0.04015703499317169","0.04015703499317169","0.04015703499317169"
"1575","0.023167088627815247","0.023167088627815247","0.023167088627815247"
"1576","0.048661667853593826","0.048661667853593826","0.048661667853593826"
"1577","0.022028213366866112","0.022028213366866112","0.022028213366866112"
"1578","0.03886881470680237","0.03886881470680237","0.03886881470680237"
"1579","0.028987588360905647","0.028987588360905647","0.028987588360905647"
"1580","0.03119673952460289","0.03119673952460289","0.03119673952460289"
"1581","0.05537572503089905","0.05537572503089905","0.05537572503089905"
"1582","0.07265456020832062","0.07265456020832062","0.07265456020832062"
"1583","0.021568499505519867","0.021568499505519867","0.021568499505519867"
"1584","0.038075581192970276","0.038075581192970276","0.038075581192970276"
"1586","0.07068892568349838","0.07068892568349838","0.07068892568349838"
"1587","0.014353745616972446","0.014353745616972446","0.014353745616972446"
"1588","0.044995494186878204","0.044995494186878204","0.044995494186878204"
"1589","0.0330049954354763","0.0330049954354763","0.0330049954354763"
"1590","0.03652595728635788","0.03652595728635788","0.03652595728635788"
"1591","0.02044334076344967","0.02044334076344967","0.02044334076344967"
"1592","0.06569083034992218","0.06569083034992218","0.06569083034992218"
"1593","0.019667526707053185","0.019667526707053185","0.019667526707053185"
"1594","0.046972714364528656","0.046972714364528656","0.046972714364528656"
"1595","0.025350864976644516","0.025350864976644516","0.025350864976644516"
"1596","0.023486968129873276","0.023486968129873276","0.023486968129873276"
"1597","0.017277929931879044","0.017277929931879044","0.017277929931879044"
"1599","0.03075547330081463","0.03075547330081463","0.03075547330081463"
"1600","0.0322776734828949","0.0322776734828949","0.0322776734828949"
"1601","0.023956160992383957","0.023956160992383957","0.023956160992383957"
"1602","0.04124520719051361","0.04124520719051361","0.04124520719051361"
"1603","0.04322001338005066","0.04322001338005066","0.04322001338005066"
"1604","0.020359087735414505","0.020359087735414505","0.020359087735414505"
"1605","0.023484619334340096","0.023484619334340096","0.023484619334340096"
"1606","0.06986948847770691","0.06986948847770691","0.06986948847770691"
"1607","0.03496792912483215","0.03496792912483215","0.03496792912483215"
"1608","0.0793144553899765","0.0793144553899765","0.0793144553899765"
"1609","0.017219699919223785","0.017219699919223785","0.017219699919223785"
"1610","0.03478275239467621","0.03478275239467621","0.03478275239467621"
"1612","0.03299470245838165","0.03299470245838165","0.03299470245838165"
"1613","0.03316285461187363","0.03316285461187363","0.03316285461187363"
"1614","0.018478021025657654","0.018478021025657654","0.018478021025657654"
"1615","0.07433213293552399","0.07433213293552399","0.07433213293552399"
"1616","0.03241725265979767","0.03241725265979767","0.03241725265979767"
"1617","0.09428983926773071","0.09428983926773071","0.09428983926773071"
"1618","0.027015794068574905","0.027015794068574905","0.027015794068574905"
"1619","0.09275178611278534","0.09275178611278534","0.09275178611278534"
"1620","0.06857241690158844","0.06857241690158844","0.06857241690158844"
"1621","0.0380256213247776","0.0380256213247776","0.0380256213247776"
"1622","0.058228347450494766","0.058228347450494766","0.058228347450494766"
"1623","0.03402356430888176","0.03402356430888176","0.03402356430888176"
"1625","0.04308753088116646","0.04308753088116646","0.04308753088116646"
"1626","0.02528749592602253","0.02528749592602253","0.02528749592602253"
"1627","0.050715625286102295","0.050715625286102295","0.050715625286102295"
"1628","0.07016165554523468","0.07016165554523468","0.07016165554523468"
"1629","0.025940923020243645","0.025940923020243645","0.025940923020243645"
"1630","0.05462560057640076","0.05462560057640076","0.05462560057640076"
"1631","0.03665360063314438","0.03665360063314438","0.03665360063314438"
"1632","0.04868759587407112","0.04868759587407112","0.04868759587407112"
"1633","0.02813752181828022","0.02813752181828022","0.02813752181828022"
"1634","0.044913776218891144","0.044913776218891144","0.044913776218891144"
"1635","0.05814256891608238","0.05814256891608238","0.05814256891608238"
"1636","0.05193408206105232","0.05193408206105232","0.05193408206105232"
"1638","0.04502172768115997","0.04502172768115997","0.04502172768115997"
"1639","0.025042295455932617","0.025042295455932617","0.025042295455932617"
"1640","0.04103212058544159","0.04103212058544159","0.04103212058544159"
"1641","0.02902558259665966","0.02902558259665966","0.02902558259665966"
"1642","0.0537920780479908","0.0537920780479908","0.0537920780479908"
"1643","0.03729468584060669","0.03729468584060669","0.03729468584060669"
"1644","0.035045325756073","0.035045325756073","0.035045325756073"
"1645","0.057820048183202744","0.057820048183202744","0.057820048183202744"
"1646","0.02268677018582821","0.02268677018582821","0.02268677018582821"
"1647","0.04632631689310074","0.04632631689310074","0.04632631689310074"
"1648","0.04425201192498207","0.04425201192498207","0.04425201192498207"
"1649","0.05375790596008301","0.05375790596008301","0.05375790596008301"
"1651","0.042043328285217285","0.042043328285217285","0.042043328285217285"
"1652","0.02491605654358864","0.02491605654358864","0.02491605654358864"
"1653","0.043479546904563904","0.043479546904563904","0.043479546904563904"
"1654","0.02084200456738472","0.02084200456738472","0.02084200456738472"
"1655","0.03455120325088501","0.03455120325088501","0.03455120325088501"
"1656","0.027184605598449707","0.027184605598449707","0.027184605598449707"
"1657","0.019829541444778442","0.019829541444778442","0.019829541444778442"
"1658","0.03643031418323517","0.03643031418323517","0.03643031418323517"
"1659","0.027983758598566055","0.027983758598566055","0.027983758598566055"
"1660","0.05924271047115326","0.05924271047115326","0.05924271047115326"
"1661","0.018866848200559616","0.018866848200559616","0.018866848200559616"
"1662","0.01934053935110569","0.01934053935110569","0.01934053935110569"
"1664","0.07592847943305969","0.07592847943305969","0.07592847943305969"
"1665","0.02039192058146","0.02039192058146","0.02039192058146"
"1666","0.02930699847638607","0.02930699847638607","0.02930699847638607"
"1667","0.0486871711909771","0.0486871711909771","0.0486871711909771"
"1668","0.02533554658293724","0.02533554658293724","0.02533554658293724"
"1669","0.028878211975097656","0.028878211975097656","0.028878211975097656"
"1670","0.034155189990997314","0.034155189990997314","0.034155189990997314"
"1671","0.017383070662617683","0.017383070662617683","0.017383070662617683"
"1672","0.03026559203863144","0.03026559203863144","0.03026559203863144"
"1673","0.026906397193670273","0.026906397193670273","0.026906397193670273"
"1674","0.03235369920730591","0.03235369920730591","0.03235369920730591"
"1675","0.040837910026311874","0.040837910026311874","0.040837910026311874"
"1677","0.04243774712085724","0.04243774712085724","0.04243774712085724"
"1678","0.024727720767259598","0.024727720767259598","0.024727720767259598"
"1679","0.032933592796325684","0.032933592796325684","0.032933592796325684"
"1680","0.03504151105880737","0.03504151105880737","0.03504151105880737"
"1681","0.04227817803621292","0.04227817803621292","0.04227817803621292"
"1682","0.056086115539073944","0.056086115539073944","0.056086115539073944"
"1683","0.02828027680516243","0.02828027680516243","0.02828027680516243"
"1684","0.018117791041731834","0.018117791041731834","0.018117791041731834"
"1685","0.024133864790201187","0.024133864790201187","0.024133864790201187"
"1686","0.03860221803188324","0.03860221803188324","0.03860221803188324"
"1687","0.024367325007915497","0.024367325007915497","0.024367325007915497"
"1688","0.02717163786292076","0.02717163786292076","0.02717163786292076"
"1690","0.02728494629263878","0.02728494629263878","0.02728494629263878"
"1691","0.029677078127861023","0.029677078127861023","0.029677078127861023"
"1692","0.02565605565905571","0.02565605565905571","0.02565605565905571"
"1693","0.06231193616986275","0.06231193616986275","0.06231193616986275"
"1694","0.03428489714860916","0.03428489714860916","0.03428489714860916"
"1695","0.03197603300213814","0.03197603300213814","0.03197603300213814"
"1696","0.053509421646595","0.053509421646595","0.053509421646595"
"1697","0.038905069231987","0.038905069231987","0.038905069231987"
"1698","0.04939896985888481","0.04939896985888481","0.04939896985888481"
"1699","0.028140146285295486","0.028140146285295486","0.028140146285295486"
"1700","0.03960799425840378","0.03960799425840378","0.03960799425840378"
"1701","0.04403466731309891","0.04403466731309891","0.04403466731309891"
"1703","0.05029560998082161","0.05029560998082161","0.05029560998082161"
"1704","0.030685145407915115","0.030685145407915115","0.030685145407915115"
"1705","0.06453952938318253","0.06453952938318253","0.06453952938318253"
"1706","0.03236699104309082","0.03236699104309082","0.03236699104309082"
"1707","0.03466273099184036","0.03466273099184036","0.03466273099184036"
"1708","0.05731941759586334","0.05731941759586334","0.05731941759586334"
"1709","0.023350251838564873","0.023350251838564873","0.023350251838564873"
"1710","0.03519398719072342","0.03519398719072342","0.03519398719072342"
"1711","0.06385456025600433","0.06385456025600433","0.06385456025600433"
"1712","0.03851453959941864","0.03851453959941864","0.03851453959941864"
"1713","0.04499512165784836","0.04499512165784836","0.04499512165784836"
"1714","0.035970915108919144","0.035970915108919144","0.035970915108919144"
"1716","0.040570758283138275","0.040570758283138275","0.040570758283138275"
"1717","0.058394912630319595","0.058394912630319595","0.058394912630319595"
"1718","0.05227934569120407","0.05227934569120407","0.05227934569120407"
"1719","0.04198800027370453","0.04198800027370453","0.04198800027370453"
"1720","0.049281954765319824","0.049281954765319824","0.049281954765319824"
"1721","0.06541554629802704","0.06541554629802704","0.06541554629802704"
"1722","0.03372146189212799","0.03372146189212799","0.03372146189212799"
"1723","0.029934534803032875","0.029934534803032875","0.029934534803032875"
"1724","0.026427872478961945","0.026427872478961945","0.026427872478961945"
"1725","0.02423750050365925","0.02423750050365925","0.02423750050365925"
"1726","0.05298253893852234","0.05298253893852234","0.05298253893852234"
"1727","0.05478975176811218","0.05478975176811218","0.05478975176811218"
"1729","0.07255818694829941","0.07255818694829941","0.07255818694829941"
"1730","0.04167426377534866","0.04167426377534866","0.04167426377534866"
"1731","0.03691532090306282","0.03691532090306282","0.03691532090306282"
"1732","0.047286681830883026","0.047286681830883026","0.047286681830883026"
"1733","0.029926907271146774","0.029926907271146774","0.029926907271146774"
"1734","0.04223393276333809","0.04223393276333809","0.04223393276333809"
"1735","0.02877437323331833","0.02877437323331833","0.02877437323331833"
"1736","0.02522130310535431","0.02522130310535431","0.02522130310535431"
"1737","0.039647072553634644","0.039647072553634644","0.039647072553634644"
"1738","0.04560617730021477","0.04560617730021477","0.04560617730021477"
"1739","0.045369118452072144","0.045369118452072144","0.045369118452072144"
"1740","0.019748635590076447","0.019748635590076447","0.019748635590076447"
"1742","0.025720635429024696","0.025720635429024696","0.025720635429024696"
"1743","0.02107669599354267","0.02107669599354267","0.02107669599354267"
"1744","0.04562515765428543","0.04562515765428543","0.04562515765428543"
"1745","0.05652567744255066","0.05652567744255066","0.05652567744255066"
"1746","0.029051722958683968","0.029051722958683968","0.029051722958683968"
"1747","0.04898512363433838","0.04898512363433838","0.04898512363433838"
"1748","0.039770714938640594","0.039770714938640594","0.039770714938640594"
"1749","0.027908459305763245","0.027908459305763245","0.027908459305763245"
"1750","0.04827374964952469","0.04827374964952469","0.04827374964952469"
"1751","0.04315716400742531","0.04315716400742531","0.04315716400742531"
"1752","0.03496701270341873","0.03496701270341873","0.03496701270341873"
"1753","0.029634233564138412","0.029634233564138412","0.029634233564138412"
"1755","0.022878294810652733","0.022878294810652733","0.022878294810652733"
"1756","0.0422009713947773","0.0422009713947773","0.0422009713947773"
"1757","0.030069738626480103","0.030069738626480103","0.030069738626480103"
"1758","0.03176257759332657","0.03176257759332657","0.03176257759332657"
"1759","0.08488979935646057","0.08488979935646057","0.08488979935646057"
"1760","0.032077424228191376","0.032077424228191376","0.032077424228191376"
"1761","0.024818334728479385","0.024818334728479385","0.024818334728479385"
"1762","0.03184010088443756","0.03184010088443756","0.03184010088443756"
"1763","0.029712259769439697","0.029712259769439697","0.029712259769439697"
"1764","0.04454619809985161","0.04454619809985161","0.04454619809985161"
"1765","0.03940284997224808","0.03940284997224808","0.03940284997224808"
"1766","0.054704468697309494","0.054704468697309494","0.054704468697309494"
"1768","0.020570475608110428","0.020570475608110428","0.020570475608110428"
"1769","0.040242575109004974","0.040242575109004974","0.040242575109004974"
"1770","0.047083500772714615","0.047083500772714615","0.047083500772714615"
"1771","0.03615656867623329","0.03615656867623329","0.03615656867623329"
"1772","0.043486498296260834","0.043486498296260834","0.043486498296260834"
"1773","0.04105435684323311","0.04105435684323311","0.04105435684323311"
"1774","0.022358562797307968","0.022358562797307968","0.022358562797307968"
"1775","0.024473363533616066","0.024473363533616066","0.024473363533616066"
"1776","0.041699498891830444","0.041699498891830444","0.041699498891830444"
"1777","0.08329364657402039","0.08329364657402039","0.08329364657402039"
"1778","0.03470398113131523","0.03470398113131523","0.03470398113131523"
"1779","0.0998813733458519","0.0998813733458519","0.0998813733458519"
"1781","0.029050417244434357","0.029050417244434357","0.029050417244434357"
"1782","0.021522045135498047","0.021522045135498047","0.021522045135498047"
"1783","0.032198913395404816","0.032198913395404816","0.032198913395404816"
"1784","0.04116783291101456","0.04116783291101456","0.04116783291101456"
"1785","0.043399494141340256","0.043399494141340256","0.043399494141340256"
"1786","0.03684946522116661","0.03684946522116661","0.03684946522116661"
"1787","0.026578795164823532","0.026578795164823532","0.026578795164823532"
"1788","0.055639442056417465","0.055639442056417465","0.055639442056417465"
"1789","0.020694755017757416","0.020694755017757416","0.020694755017757416"
"1790","0.045428525656461716","0.045428525656461716","0.045428525656461716"
"1791","0.07536435127258301","0.07536435127258301","0.07536435127258301"
"1792","0.06881009787321091","0.06881009787321091","0.06881009787321091"
"1794","0.0842367485165596","0.0842367485165596","0.0842367485165596"
"1795","0.032633326947689056","0.032633326947689056","0.032633326947689056"
"1796","0.029488883912563324","0.029488883912563324","0.029488883912563324"
"1797","0.042010433971881866","0.042010433971881866","0.042010433971881866"
"1798","0.01605295017361641","0.01605295017361641","0.01605295017361641"
"1799","0.04155478999018669","0.04155478999018669","0.04155478999018669"
"1800","0.02848917990922928","0.02848917990922928","0.02848917990922928"
"1801","0.02987385168671608","0.02987385168671608","0.02987385168671608"
"1802","0.0504283607006073","0.0504283607006073","0.0504283607006073"
"1803","0.06673292815685272","0.06673292815685272","0.06673292815685272"
"1804","0.04410814866423607","0.04410814866423607","0.04410814866423607"
"1805","0.029996683821082115","0.029996683821082115","0.029996683821082115"
"1807","0.04788283258676529","0.04788283258676529","0.04788283258676529"
