"Step","firm-snowball-13-0 - Loss/train","firm-snowball-13-0 - Loss/train__MIN","firm-snowball-13-0 - Loss/train__MAX"
"807","0.04649651050567627","0.04649651050567627","0.04649651050567627"
"808","0.06893481314182281","0.06893481314182281","0.06893481314182281"
"809","0.07809416949748993","0.07809416949748993","0.07809416949748993"
"810","0.076219342648983","0.076219342648983","0.076219342648983"
"811","0.057647351175546646","0.057647351175546646","0.057647351175546646"
"812","0.047572918236255646","0.047572918236255646","0.047572918236255646"
"813","0.059756044298410416","0.059756044298410416","0.059756044298410416"
"814","0.05151694640517235","0.05151694640517235","0.05151694640517235"
"815","0.05483391135931015","0.05483391135931015","0.05483391135931015"
"816","0.04418262094259262","0.04418262094259262","0.04418262094259262"
"817","0.08563628792762756","0.08563628792762756","0.08563628792762756"
"819","0.08372998237609863","0.08372998237609863","0.08372998237609863"
"820","0.059337690472602844","0.059337690472602844","0.059337690472602844"
"821","0.05833188071846962","0.05833188071846962","0.05833188071846962"
"822","0.09399818629026413","0.09399818629026413","0.09399818629026413"
"823","0.06300005316734314","0.06300005316734314","0.06300005316734314"
"824","0.04826663061976433","0.04826663061976433","0.04826663061976433"
"825","0.0546838715672493","0.0546838715672493","0.0546838715672493"
"826","0.10694414377212524","0.10694414377212524","0.10694414377212524"
"827","0.0710640549659729","0.0710640549659729","0.0710640549659729"
"828","0.06354402005672455","0.06354402005672455","0.06354402005672455"
"829","0.05824398621916771","0.05824398621916771","0.05824398621916771"
"830","0.07215549796819687","0.07215549796819687","0.07215549796819687"
"832","0.04599922150373459","0.04599922150373459","0.04599922150373459"
"833","0.042981840670108795","0.042981840670108795","0.042981840670108795"
"834","0.05313900113105774","0.05313900113105774","0.05313900113105774"
"835","0.058881975710392","0.058881975710392","0.058881975710392"
"836","0.06020141392946243","0.06020141392946243","0.06020141392946243"
"837","0.061808936297893524","0.061808936297893524","0.061808936297893524"
"838","0.07125043869018555","0.07125043869018555","0.07125043869018555"
"839","0.06142405420541763","0.06142405420541763","0.06142405420541763"
"840","0.05452859774231911","0.05452859774231911","0.05452859774231911"
"841","0.06479378044605255","0.06479378044605255","0.06479378044605255"
"842","0.04955599457025528","0.04955599457025528","0.04955599457025528"
"843","0.05480808764696121","0.05480808764696121","0.05480808764696121"
"845","0.04512697458267212","0.04512697458267212","0.04512697458267212"
"846","0.06043120101094246","0.06043120101094246","0.06043120101094246"
"847","0.04355951398611069","0.04355951398611069","0.04355951398611069"
"848","0.05449671670794487","0.05449671670794487","0.05449671670794487"
"849","0.06990128755569458","0.06990128755569458","0.06990128755569458"
"850","0.057996831834316254","0.057996831834316254","0.057996831834316254"
"851","0.0588652640581131","0.0588652640581131","0.0588652640581131"
"852","0.08132550120353699","0.08132550120353699","0.08132550120353699"
"853","0.06720651686191559","0.06720651686191559","0.06720651686191559"
"854","0.06605623662471771","0.06605623662471771","0.06605623662471771"
"855","0.046635743230581284","0.046635743230581284","0.046635743230581284"
"856","0.056338436901569366","0.056338436901569366","0.056338436901569366"
"858","0.0786135271191597","0.0786135271191597","0.0786135271191597"
"859","0.06227689981460571","0.06227689981460571","0.06227689981460571"
"860","0.07291440665721893","0.07291440665721893","0.07291440665721893"
"861","0.06664375960826874","0.06664375960826874","0.06664375960826874"
"862","0.045305345207452774","0.045305345207452774","0.045305345207452774"
"863","0.054709598422050476","0.054709598422050476","0.054709598422050476"
"864","0.06830248236656189","0.06830248236656189","0.06830248236656189"
"865","0.07001238316297531","0.07001238316297531","0.07001238316297531"
"866","0.07202370464801788","0.07202370464801788","0.07202370464801788"
"867","0.06800614297389984","0.06800614297389984","0.06800614297389984"
"868","0.0673220306634903","0.0673220306634903","0.0673220306634903"
"869","0.06510450690984726","0.06510450690984726","0.06510450690984726"
"871","0.05388610064983368","0.05388610064983368","0.05388610064983368"
"872","0.062177397310733795","0.062177397310733795","0.062177397310733795"
"873","0.11162865161895752","0.11162865161895752","0.11162865161895752"
"874","0.10371917486190796","0.10371917486190796","0.10371917486190796"
"875","0.08045531809329987","0.08045531809329987","0.08045531809329987"
"876","0.07055377215147018","0.07055377215147018","0.07055377215147018"
"877","0.060178302228450775","0.060178302228450775","0.060178302228450775"
"878","0.05963413417339325","0.05963413417339325","0.05963413417339325"
"879","0.04851902648806572","0.04851902648806572","0.04851902648806572"
"880","0.07580089569091797","0.07580089569091797","0.07580089569091797"
"881","0.05363190919160843","0.05363190919160843","0.05363190919160843"
"882","0.041805200278759","0.041805200278759","0.041805200278759"
"884","0.05318761616945267","0.05318761616945267","0.05318761616945267"
"885","0.042311932891607285","0.042311932891607285","0.042311932891607285"
"886","0.04374680295586586","0.04374680295586586","0.04374680295586586"
"887","0.06736897677183151","0.06736897677183151","0.06736897677183151"
"888","0.08191180229187012","0.08191180229187012","0.08191180229187012"
"889","0.05037349835038185","0.05037349835038185","0.05037349835038185"
"890","0.0623006597161293","0.0623006597161293","0.0623006597161293"
"891","0.06499352306127548","0.06499352306127548","0.06499352306127548"
"892","0.06851064413785934","0.06851064413785934","0.06851064413785934"
"893","0.04599255695939064","0.04599255695939064","0.04599255695939064"
"894","0.04774338752031326","0.04774338752031326","0.04774338752031326"
"895","0.05012262612581253","0.05012262612581253","0.05012262612581253"
"897","0.052572090178728104","0.052572090178728104","0.052572090178728104"
"898","0.044851336628198624","0.044851336628198624","0.044851336628198624"
"899","0.05974006652832031","0.05974006652832031","0.05974006652832031"
"900","0.04456750303506851","0.04456750303506851","0.04456750303506851"
"901","0.040733277797698975","0.040733277797698975","0.040733277797698975"
"902","0.06256809085607529","0.06256809085607529","0.06256809085607529"
"903","0.07827984541654587","0.07827984541654587","0.07827984541654587"
"904","0.05181819945573807","0.05181819945573807","0.05181819945573807"
"905","0.05117730796337128","0.05117730796337128","0.05117730796337128"
"906","0.05235365778207779","0.05235365778207779","0.05235365778207779"
"907","0.055033113807439804","0.055033113807439804","0.055033113807439804"
"908","0.054117120802402496","0.054117120802402496","0.054117120802402496"
"910","0.049101535230875015","0.049101535230875015","0.049101535230875015"
"911","0.06855984777212143","0.06855984777212143","0.06855984777212143"
"912","0.05332759767770767","0.05332759767770767","0.05332759767770767"
"913","0.055604297667741776","0.055604297667741776","0.055604297667741776"
"914","0.05190638452768326","0.05190638452768326","0.05190638452768326"
"915","0.06291980296373367","0.06291980296373367","0.06291980296373367"
"916","0.08292386680841446","0.08292386680841446","0.08292386680841446"
"917","0.07601499557495117","0.07601499557495117","0.07601499557495117"
"918","0.05401953309774399","0.05401953309774399","0.05401953309774399"
"919","0.05747354403138161","0.05747354403138161","0.05747354403138161"
"920","0.0673423558473587","0.0673423558473587","0.0673423558473587"
"921","0.06110411137342453","0.06110411137342453","0.06110411137342453"
"923","0.07252250611782074","0.07252250611782074","0.07252250611782074"
"924","0.04669409990310669","0.04669409990310669","0.04669409990310669"
"925","0.06523289531469345","0.06523289531469345","0.06523289531469345"
"926","0.06599670648574829","0.06599670648574829","0.06599670648574829"
"927","0.06121182441711426","0.06121182441711426","0.06121182441711426"
"928","0.056812796741724014","0.056812796741724014","0.056812796741724014"
"929","0.04916433244943619","0.04916433244943619","0.04916433244943619"
"930","0.0591660737991333","0.0591660737991333","0.0591660737991333"
"931","0.09870217740535736","0.09870217740535736","0.09870217740535736"
"932","0.07212204486131668","0.07212204486131668","0.07212204486131668"
"933","0.06514985114336014","0.06514985114336014","0.06514985114336014"
"934","0.047266218811273575","0.047266218811273575","0.047266218811273575"
"936","0.07047632336616516","0.07047632336616516","0.07047632336616516"
"937","0.08642014861106873","0.08642014861106873","0.08642014861106873"
"938","0.05118415132164955","0.05118415132164955","0.05118415132164955"
"939","0.05291010066866875","0.05291010066866875","0.05291010066866875"
"940","0.07822450995445251","0.07822450995445251","0.07822450995445251"
"941","0.06682390719652176","0.06682390719652176","0.06682390719652176"
"942","0.045413319021463394","0.045413319021463394","0.045413319021463394"
"943","0.07799546420574188","0.07799546420574188","0.07799546420574188"
"944","0.05761357396841049","0.05761357396841049","0.05761357396841049"
"945","0.05540036782622337","0.05540036782622337","0.05540036782622337"
"946","0.13005602359771729","0.13005602359771729","0.13005602359771729"
"947","0.10243730992078781","0.10243730992078781","0.10243730992078781"
"949","0.061203330755233765","0.061203330755233765","0.061203330755233765"
"950","0.05897389352321625","0.05897389352321625","0.05897389352321625"
"951","0.05337158218026161","0.05337158218026161","0.05337158218026161"
"952","0.0865195170044899","0.0865195170044899","0.0865195170044899"
"953","0.043149277567863464","0.043149277567863464","0.043149277567863464"
"954","0.05638052523136139","0.05638052523136139","0.05638052523136139"
"955","0.06038432940840721","0.06038432940840721","0.06038432940840721"
"956","0.053363919258117676","0.053363919258117676","0.053363919258117676"
"957","0.05976047366857529","0.05976047366857529","0.05976047366857529"
"958","0.05354807525873184","0.05354807525873184","0.05354807525873184"
"959","0.044542618095874786","0.044542618095874786","0.044542618095874786"
"960","0.044454772025346756","0.044454772025346756","0.044454772025346756"
"962","0.04350010305643082","0.04350010305643082","0.04350010305643082"
"963","0.06022297590970993","0.06022297590970993","0.06022297590970993"
"964","0.04636914283037186","0.04636914283037186","0.04636914283037186"
"965","0.06250473856925964","0.06250473856925964","0.06250473856925964"
"966","0.058373063802719116","0.058373063802719116","0.058373063802719116"
"967","0.056777484714984894","0.056777484714984894","0.056777484714984894"
"968","0.04198409616947174","0.04198409616947174","0.04198409616947174"
"969","0.04956994578242302","0.04956994578242302","0.04956994578242302"
"970","0.06335598230361938","0.06335598230361938","0.06335598230361938"
"971","0.06359715759754181","0.06359715759754181","0.06359715759754181"
"972","0.049402929842472076","0.049402929842472076","0.049402929842472076"
"973","0.05679846927523613","0.05679846927523613","0.05679846927523613"
"975","0.03988298028707504","0.03988298028707504","0.03988298028707504"
"976","0.08177146315574646","0.08177146315574646","0.08177146315574646"
"977","0.0585927814245224","0.0585927814245224","0.0585927814245224"
"978","0.0464843325316906","0.0464843325316906","0.0464843325316906"
"979","0.07394231855869293","0.07394231855869293","0.07394231855869293"
"980","0.0532265268266201","0.0532265268266201","0.0532265268266201"
"981","0.054214321076869965","0.054214321076869965","0.054214321076869965"
"982","0.07169513404369354","0.07169513404369354","0.07169513404369354"
"983","0.03925950825214386","0.03925950825214386","0.03925950825214386"
"984","0.04982977733016014","0.04982977733016014","0.04982977733016014"
"985","0.046296026557683945","0.046296026557683945","0.046296026557683945"
"986","0.03746490180492401","0.03746490180492401","0.03746490180492401"
"988","0.04585986211895943","0.04585986211895943","0.04585986211895943"
"989","0.057136669754981995","0.057136669754981995","0.057136669754981995"
"990","0.052852291613817215","0.052852291613817215","0.052852291613817215"
"991","0.06754252314567566","0.06754252314567566","0.06754252314567566"
"992","0.04896928369998932","0.04896928369998932","0.04896928369998932"
"993","0.0685524195432663","0.0685524195432663","0.0685524195432663"
"994","0.04593386873602867","0.04593386873602867","0.04593386873602867"
"995","0.04477263614535332","0.04477263614535332","0.04477263614535332"
"996","0.05926002934575081","0.05926002934575081","0.05926002934575081"
"997","0.06426412612199783","0.06426412612199783","0.06426412612199783"
"998","0.06763386726379395","0.06763386726379395","0.06763386726379395"
"999","0.048431795090436935","0.048431795090436935","0.048431795090436935"
"1001","0.06257675588130951","0.06257675588130951","0.06257675588130951"
"1002","0.08619216829538345","0.08619216829538345","0.08619216829538345"
"1003","0.045425835996866226","0.045425835996866226","0.045425835996866226"
"1004","0.08121821284294128","0.08121821284294128","0.08121821284294128"
"1005","0.04879407957196236","0.04879407957196236","0.04879407957196236"
"1006","0.07517769932746887","0.07517769932746887","0.07517769932746887"
"1007","0.10348296910524368","0.10348296910524368","0.10348296910524368"
"1008","0.07129988819360733","0.07129988819360733","0.07129988819360733"
"1009","0.06538189947605133","0.06538189947605133","0.06538189947605133"
"1010","0.055476002395153046","0.055476002395153046","0.055476002395153046"
"1011","0.0623992383480072","0.0623992383480072","0.0623992383480072"
"1012","0.119547538459301","0.119547538459301","0.119547538459301"
"1014","0.059767238795757294","0.059767238795757294","0.059767238795757294"
"1015","0.05817031115293503","0.05817031115293503","0.05817031115293503"
"1016","0.06426548212766647","0.06426548212766647","0.06426548212766647"
"1017","0.08393742144107819","0.08393742144107819","0.08393742144107819"
"1018","0.05850144103169441","0.05850144103169441","0.05850144103169441"
"1019","0.06944587826728821","0.06944587826728821","0.06944587826728821"
"1020","0.05797847360372543","0.05797847360372543","0.05797847360372543"
"1021","0.05833709239959717","0.05833709239959717","0.05833709239959717"
"1022","0.04789382219314575","0.04789382219314575","0.04789382219314575"
"1023","0.04683159291744232","0.04683159291744232","0.04683159291744232"
"1024","0.09237868338823318","0.09237868338823318","0.09237868338823318"
"1025","0.05200599506497383","0.05200599506497383","0.05200599506497383"
"1027","0.06406265497207642","0.06406265497207642","0.06406265497207642"
"1028","0.052093539386987686","0.052093539386987686","0.052093539386987686"
"1029","0.08766059577465057","0.08766059577465057","0.08766059577465057"
"1030","0.05569320172071457","0.05569320172071457","0.05569320172071457"
"1031","0.03703279048204422","0.03703279048204422","0.03703279048204422"
"1032","0.07615175098180771","0.07615175098180771","0.07615175098180771"
"1033","0.05875066667795181","0.05875066667795181","0.05875066667795181"
"1034","0.056436337530612946","0.056436337530612946","0.056436337530612946"
"1035","0.05426948145031929","0.05426948145031929","0.05426948145031929"
"1036","0.03476113826036453","0.03476113826036453","0.03476113826036453"
"1037","0.047316208481788635","0.047316208481788635","0.047316208481788635"
"1038","0.07371251285076141","0.07371251285076141","0.07371251285076141"
"1040","0.040593020617961884","0.040593020617961884","0.040593020617961884"
"1041","0.054733604192733765","0.054733604192733765","0.054733604192733765"
"1042","0.06599369645118713","0.06599369645118713","0.06599369645118713"
"1043","0.04449683427810669","0.04449683427810669","0.04449683427810669"
"1044","0.05037735030055046","0.05037735030055046","0.05037735030055046"
"1045","0.07519488781690598","0.07519488781690598","0.07519488781690598"
"1046","0.08929389715194702","0.08929389715194702","0.08929389715194702"
"1047","0.08026741445064545","0.08026741445064545","0.08026741445064545"
"1048","0.04161757603287697","0.04161757603287697","0.04161757603287697"
"1049","0.0902596116065979","0.0902596116065979","0.0902596116065979"
"1050","0.049968376755714417","0.049968376755714417","0.049968376755714417"
"1051","0.11529035121202469","0.11529035121202469","0.11529035121202469"
"1053","0.03633552044630051","0.03633552044630051","0.03633552044630051"
"1054","0.07809096574783325","0.07809096574783325","0.07809096574783325"
"1055","0.0955079197883606","0.0955079197883606","0.0955079197883606"
"1056","0.06516095995903015","0.06516095995903015","0.06516095995903015"
"1057","0.054636143147945404","0.054636143147945404","0.054636143147945404"
"1058","0.06657710671424866","0.06657710671424866","0.06657710671424866"
"1059","0.10691937059164047","0.10691937059164047","0.10691937059164047"
"1060","0.0877716988325119","0.0877716988325119","0.0877716988325119"
"1061","0.06791962683200836","0.06791962683200836","0.06791962683200836"
"1062","0.05760201811790466","0.05760201811790466","0.05760201811790466"
"1063","0.07551558315753937","0.07551558315753937","0.07551558315753937"
"1064","0.07757566124200821","0.07757566124200821","0.07757566124200821"
"1066","0.038146957755088806","0.038146957755088806","0.038146957755088806"
"1067","0.059886958450078964","0.059886958450078964","0.059886958450078964"
"1068","0.06590276956558228","0.06590276956558228","0.06590276956558228"
"1069","0.041195664554834366","0.041195664554834366","0.041195664554834366"
"1070","0.07361204922199249","0.07361204922199249","0.07361204922199249"
"1071","0.055029429495334625","0.055029429495334625","0.055029429495334625"
"1072","0.07370764762163162","0.07370764762163162","0.07370764762163162"
"1073","0.05288669466972351","0.05288669466972351","0.05288669466972351"
"1074","0.05790745094418526","0.05790745094418526","0.05790745094418526"
"1075","0.05208256468176842","0.05208256468176842","0.05208256468176842"
"1076","0.07878442108631134","0.07878442108631134","0.07878442108631134"
"1077","0.04949389025568962","0.04949389025568962","0.04949389025568962"
"1079","0.04830080270767212","0.04830080270767212","0.04830080270767212"
"1080","0.04378391057252884","0.04378391057252884","0.04378391057252884"
"1081","0.05703199654817581","0.05703199654817581","0.05703199654817581"
"1082","0.04045860469341278","0.04045860469341278","0.04045860469341278"
"1083","0.05778691545128822","0.05778691545128822","0.05778691545128822"
"1084","0.11083211749792099","0.11083211749792099","0.11083211749792099"
"1085","0.11074936389923096","0.11074936389923096","0.11074936389923096"
"1086","0.10340739041566849","0.10340739041566849","0.10340739041566849"
"1087","0.061054639518260956","0.061054639518260956","0.061054639518260956"
"1088","0.05446760356426239","0.05446760356426239","0.05446760356426239"
"1089","0.06967809796333313","0.06967809796333313","0.06967809796333313"
"1090","0.09043610841035843","0.09043610841035843","0.09043610841035843"
"1092","0.07354472577571869","0.07354472577571869","0.07354472577571869"
"1093","0.07334677129983902","0.07334677129983902","0.07334677129983902"
"1094","0.0653286725282669","0.0653286725282669","0.0653286725282669"
"1095","0.05799512565135956","0.05799512565135956","0.05799512565135956"
"1096","0.0874822735786438","0.0874822735786438","0.0874822735786438"
"1097","0.08856002241373062","0.08856002241373062","0.08856002241373062"
"1098","0.0526328980922699","0.0526328980922699","0.0526328980922699"
"1099","0.08886981755495071","0.08886981755495071","0.08886981755495071"
"1100","0.04965498298406601","0.04965498298406601","0.04965498298406601"
"1101","0.05993229150772095","0.05993229150772095","0.05993229150772095"
"1102","0.0890091061592102","0.0890091061592102","0.0890091061592102"
"1103","0.07297634333372116","0.07297634333372116","0.07297634333372116"
"1105","0.08799705654382706","0.08799705654382706","0.08799705654382706"
"1106","0.05702207237482071","0.05702207237482071","0.05702207237482071"
"1107","0.07159653306007385","0.07159653306007385","0.07159653306007385"
"1108","0.0670461356639862","0.0670461356639862","0.0670461356639862"
"1109","0.055149879306554794","0.055149879306554794","0.055149879306554794"
"1110","0.0639001801609993","0.0639001801609993","0.0639001801609993"
"1111","0.044829368591308594","0.044829368591308594","0.044829368591308594"
"1112","0.04797150939702988","0.04797150939702988","0.04797150939702988"
"1113","0.03652912378311157","0.03652912378311157","0.03652912378311157"
"1114","0.07226796448230743","0.07226796448230743","0.07226796448230743"
"1115","0.04782724380493164","0.04782724380493164","0.04782724380493164"
"1116","0.0891265869140625","0.0891265869140625","0.0891265869140625"
"1118","0.06115033105015755","0.06115033105015755","0.06115033105015755"
"1119","0.051698118448257446","0.051698118448257446","0.051698118448257446"
"1120","0.058972738683223724","0.058972738683223724","0.058972738683223724"
"1121","0.08003788441419601","0.08003788441419601","0.08003788441419601"
"1122","0.07055868208408356","0.07055868208408356","0.07055868208408356"
"1123","0.04962901026010513","0.04962901026010513","0.04962901026010513"
"1124","0.07503791153430939","0.07503791153430939","0.07503791153430939"
"1125","0.08527606725692749","0.08527606725692749","0.08527606725692749"
"1126","0.06708943098783493","0.06708943098783493","0.06708943098783493"
"1127","0.04807240515947342","0.04807240515947342","0.04807240515947342"
"1128","0.06756533682346344","0.06756533682346344","0.06756533682346344"
"1129","0.05147279426455498","0.05147279426455498","0.05147279426455498"
"1131","0.05480554699897766","0.05480554699897766","0.05480554699897766"
"1132","0.07108817994594574","0.07108817994594574","0.07108817994594574"
"1133","0.04141353815793991","0.04141353815793991","0.04141353815793991"
"1134","0.05265839025378227","0.05265839025378227","0.05265839025378227"
"1135","0.046308573335409164","0.046308573335409164","0.046308573335409164"
"1136","0.040205325931310654","0.040205325931310654","0.040205325931310654"
"1137","0.04742848873138428","0.04742848873138428","0.04742848873138428"
"1138","0.08301433175802231","0.08301433175802231","0.08301433175802231"
"1139","0.051342643797397614","0.051342643797397614","0.051342643797397614"
"1140","0.05071035027503967","0.05071035027503967","0.05071035027503967"
"1141","0.036482855677604675","0.036482855677604675","0.036482855677604675"
"1142","0.057244494557380676","0.057244494557380676","0.057244494557380676"
"1144","0.04242018610239029","0.04242018610239029","0.04242018610239029"
"1145","0.031244641169905663","0.031244641169905663","0.031244641169905663"
"1146","0.06027238816022873","0.06027238816022873","0.06027238816022873"
"1147","0.04383151978254318","0.04383151978254318","0.04383151978254318"
"1148","0.04339732974767685","0.04339732974767685","0.04339732974767685"
"1149","0.04451177269220352","0.04451177269220352","0.04451177269220352"
"1150","0.06674934923648834","0.06674934923648834","0.06674934923648834"
"1151","0.04204203188419342","0.04204203188419342","0.04204203188419342"
"1152","0.05286805331707001","0.05286805331707001","0.05286805331707001"
"1153","0.051415812224149704","0.051415812224149704","0.051415812224149704"
"1154","0.06735032796859741","0.06735032796859741","0.06735032796859741"
"1155","0.04298824071884155","0.04298824071884155","0.04298824071884155"
"1157","0.0617060512304306","0.0617060512304306","0.0617060512304306"
"1158","0.04340299963951111","0.04340299963951111","0.04340299963951111"
"1159","0.050697408616542816","0.050697408616542816","0.050697408616542816"
"1160","0.052104413509368896","0.052104413509368896","0.052104413509368896"
"1161","0.05586285516619682","0.05586285516619682","0.05586285516619682"
"1162","0.061953820288181305","0.061953820288181305","0.061953820288181305"
"1163","0.06076828017830849","0.06076828017830849","0.06076828017830849"
"1164","0.0560685470700264","0.0560685470700264","0.0560685470700264"
"1165","0.06034981459379196","0.06034981459379196","0.06034981459379196"
"1166","0.06743469834327698","0.06743469834327698","0.06743469834327698"
"1167","0.04915594309568405","0.04915594309568405","0.04915594309568405"
"1168","0.05167869105935097","0.05167869105935097","0.05167869105935097"
"1170","0.054810382425785065","0.054810382425785065","0.054810382425785065"
"1171","0.04940270632505417","0.04940270632505417","0.04940270632505417"
"1172","0.058583494275808334","0.058583494275808334","0.058583494275808334"
"1173","0.043332234025001526","0.043332234025001526","0.043332234025001526"
"1174","0.037568993866443634","0.037568993866443634","0.037568993866443634"
"1175","0.05517835170030594","0.05517835170030594","0.05517835170030594"
"1176","0.046281881630420685","0.046281881630420685","0.046281881630420685"
"1177","0.04373907670378685","0.04373907670378685","0.04373907670378685"
"1178","0.0354374423623085","0.0354374423623085","0.0354374423623085"
"1179","0.042424798011779785","0.042424798011779785","0.042424798011779785"
"1180","0.039153873920440674","0.039153873920440674","0.039153873920440674"
"1181","0.058276548981666565","0.058276548981666565","0.058276548981666565"
"1183","0.05331288278102875","0.05331288278102875","0.05331288278102875"
"1184","0.0518149696290493","0.0518149696290493","0.0518149696290493"
"1185","0.051330532878637314","0.051330532878637314","0.051330532878637314"
"1186","0.03387279435992241","0.03387279435992241","0.03387279435992241"
"1187","0.08441192656755447","0.08441192656755447","0.08441192656755447"
"1188","0.10294567048549652","0.10294567048549652","0.10294567048549652"
"1189","0.07257875800132751","0.07257875800132751","0.07257875800132751"
"1190","0.06947340816259384","0.06947340816259384","0.06947340816259384"
"1191","0.05437421053647995","0.05437421053647995","0.05437421053647995"
"1192","0.05109572410583496","0.05109572410583496","0.05109572410583496"
"1193","0.0490032322704792","0.0490032322704792","0.0490032322704792"
"1194","0.07935593277215958","0.07935593277215958","0.07935593277215958"
"1196","0.05433250963687897","0.05433250963687897","0.05433250963687897"
"1197","0.04078545421361923","0.04078545421361923","0.04078545421361923"
"1198","0.0550788938999176","0.0550788938999176","0.0550788938999176"
"1199","0.08106932044029236","0.08106932044029236","0.08106932044029236"
"1200","0.09015169739723206","0.09015169739723206","0.09015169739723206"
"1201","0.057545024901628494","0.057545024901628494","0.057545024901628494"
"1202","0.05452796816825867","0.05452796816825867","0.05452796816825867"
"1203","0.05642227828502655","0.05642227828502655","0.05642227828502655"
"1204","0.05598369985818863","0.05598369985818863","0.05598369985818863"
"1205","0.04961550980806351","0.04961550980806351","0.04961550980806351"
"1206","0.036250535398721695","0.036250535398721695","0.036250535398721695"
"1207","0.03697765991091728","0.03697765991091728","0.03697765991091728"
"1209","0.062300704419612885","0.062300704419612885","0.062300704419612885"
"1210","0.04816947877407074","0.04816947877407074","0.04816947877407074"
"1211","0.04904647916555405","0.04904647916555405","0.04904647916555405"
"1212","0.04711911082267761","0.04711911082267761","0.04711911082267761"
"1213","0.05389881134033203","0.05389881134033203","0.05389881134033203"
"1214","0.06725306808948517","0.06725306808948517","0.06725306808948517"
"1215","0.05897144973278046","0.05897144973278046","0.05897144973278046"
"1216","0.08881105482578278","0.08881105482578278","0.08881105482578278"
"1217","0.059885505586862564","0.059885505586862564","0.059885505586862564"
"1218","0.03944331780076027","0.03944331780076027","0.03944331780076027"
"1219","0.06330299377441406","0.06330299377441406","0.06330299377441406"
"1220","0.05587609112262726","0.05587609112262726","0.05587609112262726"
"1222","0.04804745316505432","0.04804745316505432","0.04804745316505432"
"1223","0.04356110095977783","0.04356110095977783","0.04356110095977783"
"1224","0.05514288693666458","0.05514288693666458","0.05514288693666458"
"1225","0.04114024341106415","0.04114024341106415","0.04114024341106415"
"1226","0.040446728467941284","0.040446728467941284","0.040446728467941284"
"1227","0.039765190333127975","0.039765190333127975","0.039765190333127975"
"1228","0.03787335753440857","0.03787335753440857","0.03787335753440857"
"1229","0.05543510243296623","0.05543510243296623","0.05543510243296623"
"1230","0.05916857346892357","0.05916857346892357","0.05916857346892357"
"1231","0.04859773442149162","0.04859773442149162","0.04859773442149162"
"1232","0.07736460119485855","0.07736460119485855","0.07736460119485855"
"1233","0.04612143710255623","0.04612143710255623","0.04612143710255623"
"1235","0.04599982127547264","0.04599982127547264","0.04599982127547264"
"1236","0.03515098616480827","0.03515098616480827","0.03515098616480827"
"1237","0.04480995237827301","0.04480995237827301","0.04480995237827301"
"1238","0.04564718157052994","0.04564718157052994","0.04564718157052994"
"1239","0.0701887458562851","0.0701887458562851","0.0701887458562851"
"1240","0.05339232087135315","0.05339232087135315","0.05339232087135315"
"1241","0.04865391179919243","0.04865391179919243","0.04865391179919243"
"1242","0.04678045213222504","0.04678045213222504","0.04678045213222504"
"1243","0.03760424628853798","0.03760424628853798","0.03760424628853798"
"1244","0.056327395141124725","0.056327395141124725","0.056327395141124725"
"1245","0.03549282252788544","0.03549282252788544","0.03549282252788544"
"1246","0.06098353490233421","0.06098353490233421","0.06098353490233421"
"1248","0.050483234226703644","0.050483234226703644","0.050483234226703644"
"1249","0.038967810571193695","0.038967810571193695","0.038967810571193695"
"1250","0.06529925018548965","0.06529925018548965","0.06529925018548965"
"1251","0.06832364946603775","0.06832364946603775","0.06832364946603775"
"1252","0.05506618320941925","0.05506618320941925","0.05506618320941925"
"1253","0.04052690416574478","0.04052690416574478","0.04052690416574478"
"1254","0.047491852194070816","0.047491852194070816","0.047491852194070816"
"1255","0.07130023837089539","0.07130023837089539","0.07130023837089539"
"1256","0.09775443375110626","0.09775443375110626","0.09775443375110626"
"1257","0.09793101251125336","0.09793101251125336","0.09793101251125336"
"1258","0.09408120065927505","0.09408120065927505","0.09408120065927505"
"1259","0.08763840049505234","0.08763840049505234","0.08763840049505234"
"1261","0.0696416050195694","0.0696416050195694","0.0696416050195694"
"1262","0.0960746482014656","0.0960746482014656","0.0960746482014656"
"1263","0.0782058984041214","0.0782058984041214","0.0782058984041214"
"1264","0.11755381524562836","0.11755381524562836","0.11755381524562836"
"1265","0.0575537234544754","0.0575537234544754","0.0575537234544754"
"1266","0.06821922957897186","0.06821922957897186","0.06821922957897186"
"1267","0.06475460529327393","0.06475460529327393","0.06475460529327393"
"1268","0.0945313572883606","0.0945313572883606","0.0945313572883606"
"1269","0.09104526042938232","0.09104526042938232","0.09104526042938232"
"1270","0.0400664247572422","0.0400664247572422","0.0400664247572422"
"1271","0.051595862954854965","0.051595862954854965","0.051595862954854965"
"1272","0.059328775852918625","0.059328775852918625","0.059328775852918625"
"1274","0.07778839766979218","0.07778839766979218","0.07778839766979218"
"1275","0.052933625876903534","0.052933625876903534","0.052933625876903534"
"1276","0.06912018358707428","0.06912018358707428","0.06912018358707428"
"1277","0.05552700161933899","0.05552700161933899","0.05552700161933899"
"1278","0.07129503041505814","0.07129503041505814","0.07129503041505814"
"1279","0.039933156222105026","0.039933156222105026","0.039933156222105026"
"1280","0.05953480303287506","0.05953480303287506","0.05953480303287506"
"1281","0.06606512516736984","0.06606512516736984","0.06606512516736984"
"1282","0.05355874076485634","0.05355874076485634","0.05355874076485634"
"1283","0.10546477138996124","0.10546477138996124","0.10546477138996124"
